./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424517066.png,1491424517066,0.07156208157539368,0.4089747369289398,0.14990583062171936,0.384247362613678,0.5694444444444444,0.5966666666666667,161.40,213.88,165.70,253.58,169.43,291.29,173.46,331.53,190.25,363.13,219.13,384.17,259.87,396.07,303.93,402.00,342.83,395.63,371.93,376.88,393.24,353.58,402.84,323.25,405.96,294.02,414.24,261.10,420.99,226.50,429.13,192.48,416.66,182.60,388.73,185.92,363.97,193.69,189.39,191.83,220.55,175.19,259.02,180.47,286.67,191.19,219.99,219.73,252.94,209.77,279.47,222.30,251.61,227.09,256.92,218.06,416.38,228.65,397.36,215.94,362.83,224.87,394.07,233.14,395.38,223.65,323.38,216.99,288.16,259.21,277.08,275.37,287.40,289.72,318.30,293.40,344.53,291.66,353.33,279.65,348.25,263.22,323.99,244.66,299.36,278.06,339.40,281.98,260.32,332.56,282.77,318.50,305.22,313.33,318.45,316.58,329.99,315.36,346.81,321.57,357.01,337.40,346.61,339.34,334.99,338.20,316.46,338.39,295.94,337.28,276.67,336.84,290.32,321.95,316.27,321.77,338.64,323.79,339.05,329.53,315.85,327.29,289.47,326.86,325.15,272.76,234.65,212.45,269.58,213.47,266.92,225.21,235.13,225.29,410.57,220.22,378.67,217.37,378.59,229.91,407.34,232.14,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424517153.png,1491424517153,0.03420434147119522,0.3295981287956238,0.12774236500263214,0.28483644127845764,0.5694444444444444,0.5966666666666667,148.30,206.56,153.77,250.18,158.29,289.74,161.68,331.67,179.30,366.50,210.84,389.58,254.57,405.17,304.87,413.06,347.63,406.38,375.54,385.08,396.78,359.11,406.29,324.37,409.47,291.39,418.16,256.58,428.58,221.19,444.23,194.16,429.16,183.18,397.57,188.12,369.97,196.19,182.39,186.86,216.20,172.21,256.30,180.28,286.20,191.94,205.57,216.12,241.53,206.59,273.34,218.73,240.03,222.72,243.85,214.46,429.59,227.87,405.94,215.13,368.38,222.79,402.91,230.42,401.28,222.14,327.22,213.77,287.14,252.69,273.89,270.19,284.70,286.25,325.49,291.93,357.74,289.03,366.68,275.65,360.47,257.31,330.66,240.34,300.40,272.67,351.91,277.63,251.10,335.39,279.16,321.58,307.14,316.80,324.51,320.13,340.47,319.16,361.43,325.83,373.91,341.70,361.18,343.10,345.82,339.95,322.36,339.10,295.65,337.99,271.52,339.09,288.49,325.30,322.20,324.76,351.00,328.16,351.77,333.21,321.86,332.18,287.59,330.12,333.66,268.89,221.38,209.03,260.81,210.21,257.91,221.09,222.33,220.93,421.52,219.53,385.27,216.09,385.53,227.21,418.05,230.12,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424517244.png,1491424517244,0.02873237431049347,0.2657374143600464,0.08875080943107605,0.201212078332901,0.3055555555555556,0.4711111111111111,134.65,197.57,139.21,245.85,146.16,287.95,151.14,331.41,171.57,369.41,207.92,395.25,255.15,415.41,310.66,425.03,354.14,417.30,378.21,393.62,397.29,364.39,406.55,325.47,412.09,286.34,421.65,247.95,435.46,210.81,455.41,190.48,437.53,180.12,404.21,186.99,375.60,194.77,183.54,174.24,217.62,166.34,255.33,177.23,285.37,188.57,189.89,212.30,225.86,205.86,262.75,214.31,224.46,217.54,224.29,211.31,437.59,224.91,408.75,215.78,371.47,219.62,407.02,225.62,400.26,220.14,331.48,210.72,289.47,248.45,273.16,267.57,284.82,285.10,338.23,294.82,374.96,287.58,384.19,272.85,375.50,252.21,340.98,238.52,305.13,271.60,369.72,276.93,243.85,338.73,279.17,328.95,312.18,326.09,332.98,328.88,353.04,327.75,375.81,332.94,390.52,343.94,375.20,346.90,356.30,343.68,329.64,342.81,297.30,341.47,268.35,343.00,289.18,331.88,329.70,331.49,362.51,334.50,364.45,339.65,330.70,341.79,289.37,337.66,347.94,269.76,205.60,207.34,246.67,208.39,244.06,216.18,207.11,215.60,426.20,219.10,388.16,215.94,388.88,222.80,423.31,225.82,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424517425.png,1491424517425,0.02342274785041809,0.15759587287902832,0.07394874095916748,0.17773762345314026,0.5055555555555555,0.48777777777777775,89.90,176.70,95.42,229.91,104.30,280.13,112.26,335.06,143.19,382.00,198.01,413.64,267.01,437.26,341.36,445.49,386.55,429.14,398.48,398.67,403.22,365.82,401.91,327.04,403.72,280.16,414.36,234.65,432.59,188.78,472.18,176.25,453.57,167.10,416.02,174.17,385.74,181.24,164.57,160.52,208.62,156.76,254.41,167.79,288.58,176.88,168.99,205.34,210.19,201.97,249.81,206.79,207.40,210.17,202.88,204.07,450.03,212.07,419.90,208.06,378.96,208.07,417.37,213.97,407.93,209.12,341.91,203.81,304.54,253.44,282.68,276.00,298.02,294.67,365.37,307.56,397.61,292.16,407.29,276.41,396.83,253.45,365.13,242.30,323.93,282.78,400.44,287.66,243.10,344.06,293.49,338.72,332.93,339.18,354.76,340.70,373.76,338.24,392.82,337.49,406.51,340.91,393.26,350.56,376.18,353.45,349.03,355.92,310.18,354.20,273.88,353.21,301.78,342.08,348.70,343.09,378.87,341.16,381.98,346.35,352.35,353.28,304.43,348.44,382.10,283.75,188.12,202.40,232.05,203.75,228.35,208.49,188.91,207.93,437.52,209.88,398.70,207.17,398.39,210.99,434.49,213.41,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424517778.png,1491424517778,0.4043198823928833,0.10415151715278625,0.4335225522518158,0.24341759085655212,0.33194444444444443,0.45666666666666667,52.17,162.21,60.00,221.72,72.11,280.77,84.23,345.46,124.10,395.78,189.83,428.04,272.36,449.18,356.61,454.34,401.22,433.11,407.55,399.11,406.54,363.95,402.20,323.84,402.14,269.96,412.88,215.42,429.23,162.34,478.57,153.57,461.65,150.84,424.40,162.69,394.38,173.50,143.08,156.98,196.71,151.62,251.89,163.33,289.92,173.59,161.97,199.18,209.72,192.26,249.82,201.56,206.34,207.21,202.14,196.48,457.32,195.25,428.75,190.42,383.42,196.95,426.17,203.28,417.85,193.65,348.90,199.41,316.84,262.60,294.99,286.97,313.41,306.07,381.76,318.42,405.31,299.32,414.71,283.36,406.32,259.52,379.62,247.78,340.07,295.78,415.29,299.56,250.83,350.21,307.90,344.32,349.03,344.96,369.30,346.11,384.70,342.81,398.24,339.27,406.94,340.84,396.66,352.11,385.27,357.72,361.80,362.56,322.84,361.54,284.32,359.98,313.32,344.72,360.06,345.09,384.67,340.74,389.11,350.14,365.67,358.55,317.91,355.13,403.53,297.37,184.41,193.64,233.12,195.09,228.34,204.60,184.64,204.39,446.74,191.86,405.30,191.70,405.45,200.36,443.84,200.36,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424517875.png,1491424517875,0.400598406791687,0.07904103398323059,0.4270680546760559,0.2727465331554413,0.3138888888888889,0.28444444444444444,40.56,155.91,49.06,218.39,63.30,281.52,78.42,349.31,122.39,399.95,191.30,431.85,276.48,451.77,361.50,455.67,405.03,433.77,411.18,399.52,410.54,363.62,407.92,322.26,408.37,264.47,418.91,205.19,432.89,149.01,479.89,142.39,462.98,142.99,426.12,158.24,396.35,172.19,134.19,153.91,189.91,148.32,248.11,161.59,287.43,174.02,160.56,194.97,210.13,185.31,250.71,198.61,206.94,205.48,203.25,191.61,458.31,187.01,429.51,180.60,383.10,192.15,427.48,198.77,419.57,185.95,349.34,197.94,320.16,266.80,299.65,291.52,318.99,310.71,385.05,323.13,404.95,302.98,414.49,286.64,407.30,262.62,381.78,250.72,344.80,302.14,417.19,305.37,256.27,351.81,313.50,345.70,353.67,346.29,372.61,347.59,386.20,343.98,397.49,339.83,404.46,341.09,394.98,352.21,385.89,358.40,364.82,363.74,327.49,362.82,289.88,361.14,317.48,343.55,362.42,343.57,384.34,339.01,389.36,351.62,368.78,360.14,322.69,357.24,407.58,303.70,183.52,187.41,234.53,189.12,229.44,202.46,183.80,202.13,448.21,182.11,405.04,183.48,405.93,195.91,445.73,194.56,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424518057.png,1491424518057,0.1662554144859314,0.39281514286994934,0.1804487109184265,0.4931257367134094,0.5298611111111111,0.4444444444444444,22.96,149.42,33.20,215.37,51.49,282.61,72.79,354.16,124.27,403.35,197.76,433.73,284.40,453.07,367.29,454.74,406.07,433.34,411.33,398.86,414.79,361.93,419.19,317.22,421.56,250.02,430.21,183.45,436.87,124.04,481.64,131.12,464.82,133.82,425.47,151.95,393.03,170.84,114.08,166.37,171.50,152.83,239.59,162.89,285.02,176.74,160.78,190.40,213.92,176.37,254.54,193.34,211.86,202.58,209.52,184.30,456.85,171.98,427.57,164.24,379.70,182.56,426.64,188.88,420.78,171.42,347.47,192.14,323.84,274.09,305.97,299.16,327.01,318.56,389.01,330.81,404.33,308.60,413.74,291.43,408.05,267.04,382.62,254.83,351.48,314.10,419.37,315.60,264.92,351.57,322.39,345.88,360.54,347.09,377.73,349.22,388.53,344.48,396.06,338.23,400.80,338.19,392.62,350.67,387.33,359.28,369.66,365.54,334.54,365.03,298.34,361.60,323.28,339.61,365.33,339.27,383.69,333.87,390.17,352.45,373.32,361.88,329.85,359.67,412.25,315.17,185.72,179.94,239.32,180.15,234.68,198.71,185.90,199.47,446.91,165.50,401.76,169.07,403.80,186.44,445.59,182.75,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424518147.png,1491424518147,0.15081197023391724,0.4483649432659149,0.15124088525772095,0.4864044189453125,0.5041666666666667,0.58,16.91,151.48,28.03,218.35,48.07,286.25,72.52,359.37,126.81,407.13,201.29,435.89,287.35,453.89,368.17,453.73,404.82,432.34,409.78,397.83,416.41,361.14,424.67,315.83,427.95,245.51,435.52,176.72,437.87,115.46,481.37,126.78,464.11,129.08,422.24,147.29,387.95,167.70,108.12,177.55,165.79,158.85,238.25,164.61,286.78,176.84,162.60,190.67,216.96,174.90,257.02,191.10,215.61,201.80,213.66,182.44,455.02,163.42,425.72,156.24,377.78,176.49,425.36,181.91,420.84,163.13,345.30,186.58,323.62,276.45,306.48,302.24,328.60,321.52,388.80,332.65,403.63,309.51,412.89,291.99,406.54,267.34,380.81,254.27,352.03,318.48,418.50,318.11,267.84,350.92,325.24,345.15,362.20,346.42,378.96,348.84,388.73,343.27,395.46,335.54,400.96,334.25,392.81,348.07,388.60,358.34,371.54,365.43,337.33,365.71,301.41,361.38,325.43,337.51,366.08,336.52,383.81,330.06,390.78,351.34,374.47,361.74,332.50,360.08,411.44,318.16,188.61,179.33,242.12,177.68,238.10,197.19,188.75,199.53,444.87,157.02,399.74,161.68,402.26,180.02,444.25,174.97,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424518242.png,1491424518242,0.16435584425926208,0.5085357427597046,0.1757405698299408,0.46240758895874023,0.6131944444444445,0.39555555555555555,12.69,154.40,24.43,222.50,46.25,291.00,74.34,365.61,131.29,411.60,206.12,438.27,290.46,454.44,368.58,452.53,403.30,430.94,407.59,396.15,417.10,359.73,428.71,314.22,433.10,242.16,439.95,171.87,438.43,108.75,479.61,121.69,462.11,123.89,418.22,142.50,382.67,164.18,105.89,185.57,163.61,163.19,238.89,165.41,289.54,176.01,164.46,190.90,219.62,173.95,258.91,188.82,218.77,200.86,217.09,180.91,453.31,155.37,424.09,149.15,376.48,170.61,424.29,175.08,420.77,155.51,343.09,180.52,322.51,276.97,305.27,303.92,328.49,323.07,387.82,333.23,403.43,308.99,412.66,291.00,404.69,266.02,378.53,252.35,351.10,321.08,417.42,318.80,269.54,349.42,327.38,344.46,363.15,345.96,379.70,348.57,388.79,342.29,395.14,333.02,402.33,329.31,393.78,344.32,389.94,356.04,373.03,363.95,339.64,365.02,303.68,360.06,327.20,335.05,366.62,333.35,384.14,325.90,391.55,350.37,375.34,362.02,334.72,360.49,409.58,319.26,191.33,179.05,244.25,175.70,240.86,195.49,191.41,199.37,442.91,149.35,398.23,155.03,401.13,173.74,442.97,167.41,
./P_62/1493230037782_22_-study-where_to_find_morel_mushrooms_frames/1491424518424.png,1491424518424,0.1461913287639618,0.34066635370254517,0.14587977528572083,0.31866544485092163,0.6881944444444444,0.6888888888888889,8.02,167.31,23.62,235.15,49.07,301.76,82.73,377.61,142.30,420.50,216.04,443.33,296.23,455.74,370.64,449.37,402.26,426.39,404.04,390.59,417.26,354.46,432.90,308.15,437.42,233.54,442.02,161.76,432.78,95.87,468.64,112.72,451.63,118.80,407.81,139.11,371.85,162.01,105.99,212.39,164.41,182.68,243.85,176.26,297.33,180.56,169.11,196.83,226.44,177.93,263.19,187.03,226.38,201.09,226.39,181.91,449.87,139.02,422.23,136.65,374.67,159.11,423.87,159.74,423.31,140.14,338.51,170.29,319.50,275.80,303.09,305.10,328.13,323.51,387.55,329.92,405.74,303.11,413.82,284.75,402.72,259.30,374.61,246.21,349.17,321.19,417.81,313.44,270.16,350.57,328.27,344.54,363.55,344.58,381.53,346.62,390.67,338.82,396.63,327.13,405.52,320.24,395.55,336.20,392.35,348.97,374.98,358.61,342.19,362.98,304.94,359.45,327.77,332.69,366.38,327.81,384.67,318.08,394.23,346.22,376.99,361.02,337.05,360.74,407.71,316.01,198.25,184.43,249.50,176.48,247.17,194.28,198.25,202.31,439.89,134.91,396.62,143.33,400.41,160.19,440.95,150.82,
